,MSW__8,MSW__2,MSW__3,DDE_MW,MSW__6,Cougar__21,formula_H,MSW__9,Hopp_woods,Calculate_mw,DDE_IT,DDE_CF,DDE_WI,Ez__9,Ez__12,Z5__61,Length,MSW__17,MSW__22,Cougar__25,Cougar__24,Z3__6,MSW__11,DDE_ME,MSW__20,Ez__1,MSW__18,Boman_Index,QSO3_G2,QSO3_SC_L,DDE_PM,DDE_MP,Ez__14,DDE_NW,Aliphatic_Index,QSO3_SC_S,DDE_TM,DDE_EW,MSW__4,Cougar__23,DDE_AC,CTDD_polarizability.3.residue100,Z5__6,Ez__11,CTDD_normwaalsvolume.3.residue100,QSO3_SC2,QSO3_SC3,DDE_QC,OVPC_Aliphatic,MSW__19,MSW__5,DDE_CN,MSW__13,DDE_YL,DDE_PF,DDE_MH,DDE_MY,DDE_WD,DDE_HC,QSO3_G3,DDE_HI,DDE_YW,DDE_FA,DDE_MF,DDE_HR,DDE_HN,QSO3_SC1,DDE_CM,Cougar__6,MSW__10,DDE_WK,DDE_IH,QSO3_G1,DDE_WC,DDE_RQ,DDE_WL,DDE_FW,DDE_AH,DDE_CA,DDE_VW,DDE_WW,DDE_WS,DDE_CY,DDE_CW,DDE_WH,DDE_CK,DDE_MN,DDE_VY,DDE_TH,Ez__8,DDE_QW,DDE_CC,DDE_MC,DDE_HH,DDE_CQ,DDE_PW,DDE_AR,DDE_SM,DDE_YQ,DDE_WE,DDE_CR,DDE_WA,CTDD_hydrophobicity_PRAM900101.1.residue100,DDE_NA,DDE_WV,MSW__7,DDE_MK,DDE_CV,CTDD_hydrophobicity_PRAM900101.1.residue75,DDE_FI,DDE_WF,DDE_NM,Ez__10,DDE_LM,DDE_EL,DDE_DQ,DDE_TI,DDE_QG,DDE_HG,DDE_YG,DDE_CI,DDE_TQ,DDE_DH,DDE_YI,MSW__21,DDE_IM,DDE_DC,DDE_YE,MSW__14,Z5__31,DDE_AM,Ez__7,DDE_EQ,DDE_TP,DDE_YA,Ez__15,Z5__64,ABHPRK__56,DDE_NP,Cougar__22,DDE_ID,DDE_PY,DDE_DA,DDE_HA,DDE_PC,DDE_QI,MSW__12,DDE_MM,DDE_FQ,DDE_EH,MotifBitVec_FATP,MotifBitVec_AEEA,MotifBitVec_ALQP,MotifBitVec_AVI,MotifBitVec_LMK,MotifBitVec_SLADTN,MotifBitVec_VFGI,MotifBitVec_RLAE,MotifBitVec_LLD,MotifBitVec_IPRHL,MotifBitVec_ALAG,y
pos_23,-0.1358548935487167,-0.3802044718683198,-0.2615516728870099,-1.0,0.49510643882543776,0.0962900998619142,0.3333333333333333,-0.2722272345523153,-0.16547267027923157,0.6092810083070753,-1.0,-1.0,-1.0,1.0546659349835275,0.18268594197882562,0.19769752686932807,1.0,-0.8366678798223655,0.06271833731776176,-0.36588079089963055,-0.048857508796834204,0.09137853597231722,-0.5728463622059707,-1.0,-0.9209649457156559,0.272082030100161,-0.4661102230268482,-0.08024062876370457,-0.3160577740016989,-0.4910276590960198,-1.0,-1.0,0.47200824387831947,-1.0,-0.12770747718056177,0.0,-1.0,-1.0,0.8050627137970353,-0.5018791712921475,-1.0,0.40229885057471276,-0.21160755551384555,0.2981537386902608,0.40229885057471276,-0.3160577740016989,0.6162162162162159,-1.0,-0.11822660098522166,0.7911565921184909,-0.19946091644204852,-1.0,0.7669948042020885,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6162162162162159,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6159947124917383,-1.0,0.2334249388185429,-0.26512129885974384,-1.0,-1.0,0.6159947124917383,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,902.6490554658601,-1.0,0.5262582687246602,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9724137931034484,-1.0,-1.0,1.2062612712764644,-1.0,-1.0,-0.910634239389604,-1.0,-1.0,-1.0,0.6247396498769608,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4908080752096113,-1.0,-1.0,-1.0,0.13496195328525112,0.6336856145854929,-1.0,0.3906802777994118,-1.0,-1.0,-1.0,1.0517264106799955,0.9748262446069462,0.2871794871794873,-1.0,0.4327571617163299,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4019502181164998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_24,0.030235374804826992,-0.6238760823490691,-1.469610595501536,-1.0,-0.3575321537457182,1.840635594068322,1.2,-0.40147581159421847,-0.7042547801187946,1.2053852764250936,-1.0,-1.0,-1.0,-1.309070428767282,-2.0006529230969474,-1.089022656820243,1.0,1.4681093021466658,-0.538795121311803,1.233262760014832,0.7582922105069025,0.35886672244716555,0.35752813277673035,-1.0,1.305738279376867,-1.076160553079828,1.490076460845114,-1.9265262791939315,-1.816482582837723,1.0787497189116257,-1.0,-1.0,-1.1099152969228707,-1.0,0.7101490553498531,0.0,-1.0,-1.0,0.7692914155399901,0.7430729243293609,-1.0,-0.32183908045977,-0.04674637384581053,-1.7362348000039105,-0.32183908045977,-1.816482582837723,-1.3999999999999995,-1.0,0.5911330049261084,2.093884428829117,0.6493769287862806,-1.0,-0.2757250531114531,601.4327036439042,-1.0,-1.0,-1.0,-1.0,-1.0,-1.3999999999999995,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.5928618638466625,-1.0,1.0301024602750195,-0.4006381680822109,-1.0,-1.0,-1.5928618638466625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.2831712781847928,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.6551724137931036,-1.0,-1.0,-0.0018219323599892175,-1.0,-1.0,-1.1750119217930375,-1.0,-1.0,-1.0,-1.0741102525808561,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.531979947671296,-1.0,-1.0,-1.0,-0.32387480976642624,1.1908118788139173,-1.0,-2.1070698854168763,-1.0,-1.0,-1.0,-1.4936992620423994,-0.4401251873832671,1.5794871794871794,-1.0,1.2346356236895637,-1.0,902.6490554658601,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_25,-1.6883801018546887,1.219309004893704,0.5882881395118406,-1.0,-0.625051318118493,0.32644399527707163,0.26666666666666666,-1.4361354468997096,-1.0328100185777624,0.35849326840446855,-1.0,-1.0,-1.0,-0.527758315070492,0.11969010409733472,-0.9154971823036251,1.0,1.226927096195578,-1.0588930779137826,1.3615905710856728,0.7775771942432329,0.5497513646176904,1.5985443794836316,-1.0,1.0586000418044776,-0.4273627807624683,1.2086278456145763,-0.2849054495337664,-1.1129991503823278,-0.4910276590960198,-1.0,-1.0,-0.5499461652564891,-1.0,0.29122078908464566,2.610541335949344,-1.0,-1.0,-0.06289623717217781,0.4582556475450397,-1.0,0.40229885057471276,0.20318861276492517,-0.1141781315568939,0.40229885057471276,-1.1129991503823278,-0.44324324324324327,-1.0,0.2364532019704435,1.8870577733006557,0.2960818781983671,-1.0,0.7749486101498826,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.44324324324324327,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9821546596166558,-1.0,0.4458698360624331,-2.389094833653982,-1.0,-1.0,-0.9821546596166558,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.29398499182018645,-1.0,-1.0,-1.0,-1.0,1806.2981109317136,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3931034482758619,-1.0,-1.0,-1.3477049828306038,-1.0,-1.0,-0.1175011921793037,-1.0,-1.0,-1.0,-0.5554983988991629,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0728905588545012,-1.0,-1.0,-1.0,0.1328445708992258,-0.11409516339738673,-1.0,-0.023538144536076284,-1.0,-1.0,-1.0,-0.7613382062843183,0.5625160994031306,0.2871794871794873,-1.0,0.6199372831951143,-1.0,-1.0,-1.0,-1.0,-1.0,1203.865407287811,1.2374133949191688,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_26,-1.320363155257871,0.699218526929852,0.40416157479274717,1.0647126674969174,-0.17988598964888344,0.13516180031619582,-0.6666666666666666,-1.0565658238424653,-0.4246159323158567,-0.9750071612718426,1.0647126674969163,1.0647126674969134,1.0647126674969172,-0.4632065263714467,0.5180456087726925,-0.9641578530542524,-1.0,1.2948703420470873,-0.6269310953953328,1.794470161840169,0.7338042711583981,0.578776360117238,0.8145942940104461,1.064712667496914,0.9958011090482102,-0.06439847688968181,1.0884885019837451,-0.2538676914289972,-1.299915038232795,-0.4910276590960198,1.0647126674969134,1.0647126674969134,-0.590291724236725,1.064712667496914,0.2670518506462683,1.391242308035316,1.0647126674969134,1.064712667496914,-0.28401368301026236,0.4487018188357011,1.0647126674969212,0.40229885057471276,0.1383244856766541,-0.07610329109964316,0.40229885057471276,-1.299915038232795,-0.9081081081081077,1.0647126674969134,0.14778325123152716,1.7317829933518831,-0.7511426227587015,1.0647126674969134,0.6490213834572313,1.0647126674969163,1.0647126674969212,1.064712667496914,1.064712667496914,1.064712667496914,1.0647126674969134,-0.9081081081081077,1.064712667496918,1.064712667496914,1.0647126674969212,1.064712667496914,1.0647126674969163,1.0647126674969134,-1.1315267680105752,1.064712667496914,0.44097278376052823,-1.945474168269908,1.064712667496914,1.064712667496918,-1.1315267680105752,1.064712667496914,1.0647126674969163,1.064712667496918,1.064712667496914,1.0647126674969212,1.0647126674969212,1.0647126674969134,1.0647126674969174,1.064712667496918,1.0647126674969134,1.064712667496914,1.064712667496914,1.0647126674969134,1.064712667496914,1.0647126674969212,1.0647126674969212,-0.11571045830666019,1.064712667496914,1.0647126674969134,1.064712667496914,1.0647126674969134,2050.3481468741284,1.0647126674969134,1.064712667496916,1.064712667496918,1.0647126674969134,1.064712667496914,1.0647126674969163,1.0647126674969134,0.336206896551724,1.0647126674969212,1.0647126674969134,-1.1196361076113543,1.064712667496914,1.0647126674969212,-0.5140677157844539,1.064712667496918,1.064712667496914,1.064712667496914,-0.45062727255953033,1.064712667496918,1.0647126674969163,1.0647126674969134,1.0647126674969163,1.0647126674969212,1.0647126674969212,1.0647126674969212,1.064712667496918,1.0647126674969212,1.0647126674969134,1.064712667496918,-0.6918615296112036,1.0647126674969172,1.0647126674969134,1.0647126674969134,-0.0054840203798055,-0.3203602910504241,1.0647126674969134,0.35055883636435553,1.0647126674969134,1.0647126674969172,1.0647126674969212,-0.4857546354575792,0.45517414138485984,0.17948717948717957,1.0647126674969212,0.6035854871863313,1.064712667496918,1.0647126674969212,1.0647126674969212,1.0647126674969212,1.0647126674969212,1367.253668805253,0.7395212434473403,1.0647126674969174,1.0647126674969134,1.0647126674969134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_27,-0.3144143355367801,0.8827629326691472,0.4036331208508109,0.0,-0.42673343069754494,-0.1184414336888871,-0.7333333333333333,-0.6248391006195095,0.11008347264762734,-1.2260097393297056,0.0,0.0,0.0,0.24972298748784685,0.5477381089723677,-0.7886225350697549,0.0,-0.8990821706170102,0.04191842428857622,-0.9334816569179791,-0.49789838010569937,-0.4858202629718883,1.2896619697292597,0.0,-0.6450676863680516,0.0,0.25564308000462244,0.3134506264045989,-0.1580288870008492,0.03418034630087693,0.0,0.0,0.4358523218254831,0.0,-0.011935278241174034,1.0414697226433602,0.0,0.0,0.8103838844545799,-0.5404880049576238,0.0,-2.0114942528735633,-0.14089427717120742,0.7273487509853395,-2.0114942528735633,-0.1580288870008492,-0.33693693693693694,0.0,0.0,-0.1838254413821205,0.8016875659205437,0.0,0.2957851714888765,0.0,0.0,0.0,0.0,0.0,0.0,-0.33693693693693694,0.0,0.0,0.0,0.0,0.0,0.0,0.15201586252478497,0.0,-0.43259126691869926,0.21076439397494265,0.0,0.0,0.15201586252478497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7475723735685329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11494252873563222,0.0,0.0,-0.4786370710738904,0.0,958.4645623990926,-0.2937529804482594,0.0,0.0,0.0,0.2865073076959637,0.0,0.0,0.0,0.0,958.4645623990926,0.0,0.0,0.0,0.0,0.0,0.0,0.33371417213429655,0.0,0.0,0.0,1.0946302300447739,-1.5380211468665617,0.0,0.6355160567329241,0.0,0.0,0.0,0.058763718664938826,0.1893112567026689,0.0,0.0,-0.6115729076852505,0.0,0.0,0.0,0.0,0.0,0.0,0.19250705671029006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_28,0.024316550495248473,-0.03678648668040139,-0.017215855086185713,-1.945823516265724,0.2416561787014666,-2.182909767692333,0.8,0.39591409666759503,-0.17166211397679432,1.2470638785448314,-1.9458235162657245,-1.9458235162657276,-1.9458235162657262,1.1121095279302289,1.492082295761857,0.7740148942863504,2.0,-0.6063500664788113,-0.017575698939497383,-1.4670979670441398,-1.863022528851001,0.7308385166367257,0.0,-1.9458235162657274,-0.8088744934720024,1.3189437597138782,-0.5471187550556605,2.5410670606786776,0.32455395072217513,-0.08491117607375763,-1.9458235162657276,-1.9458235162657276,1.344614561720494,-1.9458235162657274,-0.495856559656047,0.8053152590742887,-1.9458235162657276,-1.9458235162657274,0.11418472063854042,-2.5700417445010646,-1.9458235162657316,-0.25600835945663486,0.8851423611014576,1.638648952791537,-0.25600835945663486,0.32455395072217513,1.6630630630630625,-1.9458235162657276,-0.8598298253470666,-0.6005284505404282,-0.3001992265322863,-1.9458235162657276,-0.6344925842906403,-1.9458235162657245,-1.9458235162657316,-1.9458235162657274,-1.9458235162657274,-1.9458235162657274,-1.9458235162657276,1.6630630630630625,-1.9458235162657254,-1.9458235162657274,-1.9458235162657316,-1.9458235162657274,-1.9458235162657245,-1.9458235162657276,0.058162590879048084,-1.9458235162657274,-2.3659618558017614,0.11925430864007207,-1.9458235162657274,-1.9458235162657254,0.058162590879048084,-1.9458235162657274,-1.9458235162657245,-1.9458235162657254,-1.9458235162657274,-1.9458235162657316,-1.9458235162657316,-1.9458235162657276,-1.945823516265724,-1.9458235162657254,-1.9458235162657276,-1.9458235162657274,-1.9458235162657274,-1.9458235162657276,-1.9458235162657274,-1.9458235162657316,-1.9458235162657316,1.297706332835432,-1.9458235162657274,-1.9458235162657276,-1.9458235162657274,-1.9458235162657276,-1.9458235162657276,-1.9458235162657276,283.8130985569282,-1.9458235162657254,-1.9458235162657276,-1.9458235162657274,-1.9458235162657245,-1.9458235162657276,0.0,-1.9458235162657316,-1.9458235162657276,0.40408730452827396,-1.9458235162657274,-1.9458235162657316,0.507391511683357,-1.9458235162657254,-1.9458235162657274,-1.9458235162657274,0.7561945456734096,-1.9458235162657254,-1.9458235162657245,-1.9458235162657276,-1.9458235162657245,-1.9458235162657316,-1.9458235162657316,-1.9458235162657316,-1.9458235162657254,-1.9458235162657316,-1.9458235162657276,-1.9458235162657254,0.5974600128814997,-1.9458235162657262,-1.9458235162657276,-1.9458235162657276,-1.1066975451597962,-2.913528013364903,-1.9458235162657276,1.490476726174508,-1.9458235162657276,-1.9458235162657282,-1.9458235162657316,0.9315273446047583,-1.4392570996890797,-1.0442890442890442,-1.9458235162657316,-2.0746443659350238,-1.9458235162657254,-1.9458235162657316,-1.9458235162657316,-1.9458235162657316,-1.9458235162657316,-1.9458235162657254,-0.4532204259686938,-1.945823516265724,-1.9458235162657276,-1.9458235162657276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_29,1.0967254738869672,-0.17952502485573424,-2.558932523037289,0.0,0.831418578617114,0.4664331885769175,-0.4,0.1787319246953261,-0.8506890583423535,-0.0005012890289310828,0.0,0.0,0.0,0.04715063557577432,-0.3904158272913098,1.327301955986607,0.0,-0.40370835671737854,-0.36008882258578,0.2864080573198885,-0.290704504839201,-0.6020553234831656,-0.10819870671052106,0.0,0.056288500079920305,-0.6850753763307147,0.4621451407881052,-0.2656476986304772,0.2175021240441802,-0.4910276590960198,0.0,0.0,0.3059708044712875,0.0,0.0,0.9526442522072593,0.0,3833.8582495963556,-0.829144811858609,0.03856246739871857,0.0,-0.4022988505747122,-1.0374215891438823,-0.8002874035656173,-0.4022988505747122,0.2175021240441802,-0.5747747747747746,0.0,-0.3940886699507389,-0.3392156983184177,1.7698253838040545,0.0,-0.7312267798792811,0.0,0.0,0.0,0.0,0.0,0.0,-0.5747747747747746,0.0,0.0,0.0,0.0,0.0,0.0,0.6939854593522802,0.0,0.6229548657501611,-0.28216414058467454,0.0,0.0,0.6939854593522802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47523721459563273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916.9291247981778,-0.13793103448275898,0.0,0.0,0.7270436522641369,0.0,0.0,0.5875059608965185,0.0,0.0,0.0,-0.6083076081784464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.527733257394917,0.0,0.0,0.0,0.3762112088930059,0.01120039566072093,0.0,-0.6923459012279439,0.0,0.0,0.0,-0.8572380050091385,-2.0261852114723067,0.0,0.0,0.500541586909688,0.0,0.0,0.0,0.0,0.0,0.0,-1.4366499871696172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_30,1.5366073730342868,0.24389368920594895,-2.5631953848355735,1.0647126674969174,0.9125539260884488,0.37732193960255334,-0.7333333333333333,0.4120469412180928,-0.9357968948555057,-0.5095244915496995,1.0647126674969163,1.0647126674969134,1.0647126674969172,0.27340087574959504,-0.20988389257178697,1.6920076492994904,-1.0,-0.3971514418889855,-0.5497809084496935,0.139794978528965,-0.493960253426853,-0.6189167586456091,-0.47131237924619523,1.064712667496914,0.15700655346669787,-0.5213728928549504,0.6032799198798194,-0.1332506611703648,-0.37892948173321983,-0.4910276590960198,1.0647126674969134,1.0647126674969134,0.6186374495732502,1.064712667496914,0.011935278241174034,1.0152501560688485,1.0647126674969134,4099.631581080758,-1.4304675028506273,-0.17447745068754342,1.0647126674969212,-0.5028735632183907,-1.0577484952246246,-0.8281141829305035,-0.5028735632183907,-0.37892948173321983,-0.48108108108108094,1.0647126674969134,-0.2955665024630541,-0.3191620138040048,1.7415563107933905,1.0647126674969134,-1.1476710728226598,1.0647126674969163,1.0647126674969212,1.064712667496914,1.064712667496914,1.064712667496914,1.0647126674969134,-0.48108108108108094,1.064712667496918,1.064712667496914,1.0647126674969212,1.064712667496914,1.0647126674969163,1.0647126674969134,0.6239259748843357,1.064712667496914,0.6300513794636544,0.2677490497864952,1.064712667496914,1.064712667496918,0.6239259748843357,1.064712667496914,1.0647126674969163,1.064712667496918,1.064712667496914,1.0647126674969212,1.0647126674969212,1.0647126674969134,1.0647126674969174,1.064712667496918,1.0647126674969134,1.064712667496914,1.064712667496914,1.0647126674969134,1.064712667496914,1.0647126674969212,1.0647126674969212,-0.3694677193731181,1.064712667496914,1.0647126674969134,1.064712667496914,1.0647126674969134,1.0647126674969134,1.0647126674969134,1.064712667496916,1.064712667496918,1.0647126674969134,1.064712667496914,1.0647126674969163,2050.3481468741284,-0.23275862068965533,1.0647126674969212,1.0647126674969134,1.0490439487141483,1.064712667496914,1.0647126674969212,0.4773485932284215,1.064712667496918,1.064712667496914,1.064712667496914,-0.5059319290315617,1.064712667496918,1.0647126674969163,1.0647126674969134,1.0647126674969163,1.0647126674969212,1.0647126674969212,1.0647126674969212,1.064712667496918,1.0647126674969212,1.0647126674969134,1.064712667496918,-0.6570470786325728,1.0647126674969172,1.0647126674969134,1.0647126674969134,0.0,0.23953335015224447,1.0647126674969134,-0.5576426636733489,1.0647126674969134,1.0647126674969172,1.0647126674969212,-0.6136310551182559,-2.439003447930887,0.17948717948717957,1.0647126674969212,0.42878449507185046,1.064712667496918,1.0647126674969212,1.0647126674969212,1.0647126674969212,1.0647126674969212,1.064712667496918,-1.66166648337549,1.0647126674969174,1.0647126674969134,1.0647126674969134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_31,1.0638051044083523,-0.23283530755625714,-2.2093998744921888,-1.0,0.8578531864345181,0.10701034641477697,0.0,0.29034474674948285,-0.902401855368519,0.8166714408478951,-1.0,-1.0,-1.0,0.25531214960677534,-0.1362822549393728,1.1221671586923043,1.0,-0.45084031224196475,-0.27954718998961786,-0.19211891404807763,-0.6332058159964286,-0.364590934205594,-0.262531086311223,-1.0,-0.03790682519580486,-0.5552511573655039,0.3552829243865797,0.14777933671885649,0.31265930331350894,-0.4910276590960198,-1.0,-1.0,0.3741283623609654,-1.0,-0.11696572676350518,0.9073396949968785,-1.0,3613.596221863427,-0.7035217462127383,-0.229557603399004,-1.0,-0.32183908045977,-0.7485172401382334,-0.3337395256330389,-0.32183908045977,0.31265930331350894,-0.12972972972972965,-1.0,-0.4729064039408866,-0.3446947128328924,1.3641157857728816,-1.0,-0.7041700668326291,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.12972972972972965,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6265697290152016,-1.0,0.36994904315750987,0.0,-1.0,-1.0,0.6265697290152016,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.17712995234369444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1806.2981109317136,-0.06206896551724153,902.6490554658601,-1.0,0.7284826700264334,-1.0,-1.0,-0.910634239389604,-1.0,-1.0,-1.0,-0.21543431013437828,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.43033688753151056,-1.0,-1.0,-1.0,0.20070667637133585,0.10520878346817603,-1.0,-0.40089920396603523,-1.0,-1.0,-1.0,-0.36901734389225027,-2.284260120665765,-0.14358974358974355,-1.0,0.20789251841515555,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.36612779060816,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_32,-0.07253133709816288,-0.3735534987649007,-0.40210060441919604,0.0,0.5727887219040311,-3.487490243951249,0.6666666666666666,0.9375597491851527,2.336574237853762,0.8314236608421657,0.0,0.0,0.0,1.4339323352696518,1.8530878067972392,0.47139159035097866,0.0,-0.24725287949072597,2.3455747876185185,-3.7431848901328926,-2.026754257437243,0.906407994777657,-0.8465782076559405,0.0,-0.040501161918579796,3.420424726773591,-0.8001521513038791,3.819453929152337,1.767204757858964,-0.4910276590960198,0.0,0.0,1.75766625231628,0.0,-0.823534198641006,0.8326050120395967,0.0,0.0,-0.3735005701254277,-1.7923914739568705,0.0,0.40229885057471276,0.8458119843589167,2.161643621356023,0.40229885057471276,1.767204757858964,0.15675675675675668,0.0,-0.7881773399014778,-0.2337876656654566,-0.9760318762451656,0.0,-0.9591394739469814,0.0,0.0,0.0,0.0,0.0,0.0,0.15675675675675668,0.0,0.0,0.0,0.0,0.0,0.0,-0.1599471249173827,0.0,-3.7583543595188793,0.6611233635211864,0.0,0.0,-0.1599471249173827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.573286862508002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6206896551724137,0.0,0.0,0.3546283257985622,0.0,0.0,0.2937529804482594,0.0,0.0,0.0,1.9159398296967722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7863020348564976,0.0,0.0,0.0,-0.10950748803458392,-2.9939726684368155,0.0,2.342232106542978,0.0,0.0,0.0,2.096997523182106,-0.15054074301059445,-0.4786324786324786,0.0,-2.479305615932022,0.0,0.0,0.0,0.0,0.0,0.0,-0.7957146522966383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pos_33,-0.47037750441418963,0.5615345981570882,0.14210126498662348,0.0,-0.3215082927836074,-0.684088134643479,-0.6666666666666666,0.5873824775869985,-0.2910690987890306,-0.3435978229733605,0.0,0.0,0.0,0.6321403857516609,0.9289856795908283,-0.41652260510583694,0.0,-0.6265186371962024,0.6224408109508319,-2.029760409564479,-1.582450398800164,0.0,0.20403914906878098,0.0,0.5360317714032777,0.49554290319686295,0.7608624475174302,0.8024062876370452,-0.8173322005097704,-0.4910276590960198,0.0,0.0,0.5511129697832283,0.0,-0.823534198641006,0.0,0.0,0.0,-0.5472748004561004,-1.0595333948578025,0.0,-2.0114942528735633,0.03933688872605594,1.7500006665203287,-2.0114942528735633,-0.8173322005097704,0.059459459459459386,0.0,-0.7881773399014778,-0.6087193315438496,-0.12116723309504276,0.0,-0.068147933904217,0.0,0.0,0.0,0.0,0.0,0.0,0.059459459459459386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0496125315251912,-0.2829524658626997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3833.8582495963556,0.0,0.0,0.4895341062664487,0.0,1916.9291247981778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39080459770114956,0.0,0.0,-0.034573482546505614,0.0,0.0,0.0,0.0,0.0,0.0,1.1600961051901162,0.0,0.0,0.0,0.0,958.4645623990926,0.0,0.0,0.0,0.0,0.0,0.0,0.4440440264433875,0.0,0.0,0.0,0.15413308630538822,-2.3401533185293606,0.0,1.291683036371031,0.0,0.0,0.0,1.3875684246960254,-0.9363511328071769,0.0,0.0,-1.102819854504058,0.0,0.0,0.0,0.0,0.0,0.0,-0.2893636130356683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
